episode,timestep,episode_reward,episode_length
818,89030,-46.5116,29
819,89110,-11.3657,20
820,89140,-3.2301,21
821,89200,30.0591,82
822,89270,-35.6197,13
823,89310,48.2888,20
824,89420,4.8722,39
825,89470,40.6903,45
826,89500,12.8914,30
827,89520,13.6036,21
828,89720,-29.9636,25
829,89780,4.0400,28
830,89840,15.2728,42
831,90050,81.1636,78
832,90120,30.2186,40
833,90160,97.9736,38
834,90170,2.3087,12
835,90470,-45.9812,30
836,90850,26.0837,38
837,91100,-39.8702,126
838,91330,38.7399,117
839,91440,43.3174,59
840,91570,33.7273,13
841,91670,-31.9000,34
842,91810,-8.0735,24
843,92090,26.5398,42
844,92290,109.0721,119
845,92390,32.2088,30
846,92570,1.8809,18
847,92620,76.7662,81
848,92980,-27.3628,41
849,93010,51.8939,72
850,93400,25.8978,39
851,93470,-94.6997,85
852,93500,-6.3563,10
853,93830,28.4397,36
854,93950,18.2755,12
855,94050,-4418.7506,1000
856,94120,-24.5019,62
857,94160,1.5227,21
858,94190,-4507.4261,1000
859,94340,-1.5601,29
860,94340,-28.1072,18
861,94450,4.3587,33
862,94570,-18.6530,23
863,94690,18.7659,24
864,94990,17.3430,30
865,95110,-4658.0750,1000
866,95190,-34.5389,85
867,95340,41.8192,23
868,95410,122.3481,122
869,95460,40.5372,89
870,95510,-42.2362,17
871,95710,71.7296,52
872,95820,1.1609,41
873,95900,8.2925,44
874,95910,-20.1833,92
875,95950,35.1620,44
876,96280,-24.9027,46
877,96340,8.4256,44
878,96350,9.5390,64
879,96710,-9.5208,76
880,96880,-11.2194,17
881,96910,27.8580,57
882,97060,-1673.5075,408
883,97210,-21.5773,30
884,97310,27.4512,25
885,97420,-21.1561,21
886,97430,136.1361,152
887,97650,-10.9859,130
888,97800,-120.9452,92
889,97830,-33.5102,52
890,97950,9.0392,52
891,97980,-8.5008,33
892,98200,15.2496,78
893,98350,-4028.5579,1000
894,98400,54.9594,57
895,98470,3.2114,49
896,98510,2.0131,11
897,98630,-48.5097,43
898,98680,-13.6698,33
899,98680,80.9831,21
900,98810,1.1614,30
